"","Depth","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"8284",10,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8285",49.9,4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8286",0,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8287",0,4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8288",0,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8289",131.6,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8290",106.6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8291",55.7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8292",74.8,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8293",102,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8294",32,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8295",9.1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8296",34.9,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8297",106.9,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8298",10,4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8299",115.8,4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8300",169.2,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8301",10,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8302",110.3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8303",62,5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8304",178.7,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8305",155.3,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8306",10,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8307",10,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8308",100,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8309",0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8310",0,4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8311",21.3,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8312",145.5,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8313",80.4,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8314",99.6,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8315",114.9,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8316",162.4,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8317",205.8,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8318",211.9,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8319",28.1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8320",111.9,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8321",42.5,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8322",35,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8323",108.3,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8324",192.3,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8325",201.8,4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8326",111.5,4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8327",243.9,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8328",51.2,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8329",164,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8330",7.7,4.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8331",10,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8332",123.1,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8333",117.3,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8334",119.6,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8335",20.6,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8336",106.6,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8337",102.4,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8338",2.9,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8339",174.2,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8340",35,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8341",32.5,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8342",175.5,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8343",107,4.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8344",10,4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8345",81.7,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8346",49,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8347",54.7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8348",114.2,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8349",211.6,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8350",21.8,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8351",96.4,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8352",216.6,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8353",7.9,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8354",35,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8355",20.3,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8356",12.9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8357",103.9,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8358",71,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8359",109.8,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8360",1.4,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8361",128.3,4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8362",10,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8363",194.4,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8364",204,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8365",19.2,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8366",204.5,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8367",201.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8368",35,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8369",52.6,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8370",28,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8371",35,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8372",21,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8373",109.7,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8374",106.5,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8375",100,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8376",189.8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8377",19.5,5.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8378",119.6,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8379",252,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8380",213.5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8381",243.4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8382",10,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8383",200,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8384",205,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8385",172.4,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8386",186.4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8387",85.2,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8388",57.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8389",123.6,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8390",49.2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8391",107.9,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8392",154.5,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8393",5.6,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8394",117.5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8395",11,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8396",113.6,4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8397",103.1,5.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8398",190.7,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8399",14.4,4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8400",9,5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8401",24.8,4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8402",83.4,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8403",3.2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8404",12,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8405",35,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8406",27.5,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8407",148.8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8408",50,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8409",125.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8410",187.2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8411",73.8,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8412",120.6,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8413",142,4.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8414",40.7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8415",119.5,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8416",22.1,5.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8417",19.1,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8418",4.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8419",117,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8420",13.6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8421",10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8422",68.2,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8423",108.9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8424",10.7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8425",43.9,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8426",35,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8427",86.4,4.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8428",224.3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8429",100.7,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8430",114.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8431",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8432",350,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8433",98.8,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8434",15.5,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8435",14,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8436",12,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8437",2.6,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8438",139.9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8439",6.8,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8440",7.9,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8441",202.7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8442",21.2,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8443",10,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8444",10,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8445",8.6,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8446",13.5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8447",130,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8448",35,4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8449",139.9,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8450",10,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8451",114.1,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8452",180.6,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8453",215.3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8454",10,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8455",65.4,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8456",60.7,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8457",113.9,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8458",82.3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8459",110.7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8460",35,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8461",550,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8462",119.6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8463",10.5,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8464",183.5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8465",116.3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8466",74.9,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8467",200.8,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8468",120.3,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8469",600,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8470",35,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8471",24.3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8472",58.5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8473",250,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8474",4.3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8475",25.9,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8476",13,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8477",8,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8478",10,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8479",3.6,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8480",114.4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8481",106.1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8482",139.5,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8483",99.6,4.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8484",106.1,5.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8485",250.6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8486",25.8,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8487",22,4.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8488",10,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8489",113.5,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8490",35,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8491",35,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8492",28.4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8493",115.1,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8494",10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8495",131.8,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8496",150,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8497",105.9,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8498",107.8,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8499",13.5,4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8500",42.5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8501",113.4,4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8502",223.2,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8503",89.5,4.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8504",22.8,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8505",10,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8506",59.1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8507",16.2,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8508",10,4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8509",125.1,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8510",268.8,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8511",192.9,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8512",104.7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8513",69.7,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8514",124.9,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8515",101.7,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8516",277,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8517",103,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8518",100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8519",190.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8520",21.7,5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8521",115,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8522",10,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8523",47.1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8524",100.8,4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8525",59.1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8526",112.4,4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8527",39,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8528",192.7,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8529",33.3,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8530",126.1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8531",197,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8532",10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8533",65.3,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8534",23.3,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8535",115.6,4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8536",40,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8537",55,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8538",15.4,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8539",25.2,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8540",37.1,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8541",96.9,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8542",10,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8543",0,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8544",35.4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8545",28.8,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8546",82.2,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8547",105.4,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8548",55.8,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8549",151.3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8550",177.6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8551",105.1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8552",139.4,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8553",220.9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8554",91.6,4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8555",10,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8556",112.4,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8557",226.1,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8558",23.7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8559",11.9,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8560",147,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8561",199,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8562",191.1,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8563",20,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8564",88.7,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8565",13.4,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8566",188,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8567",112,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8568",35.1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8569",133.3,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8570",244.2,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8571",108.5,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8572",104.2,4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8573",108.4,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8574",108.6,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8575",91,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8576",163.1,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8577",56.7,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8578",257.3,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8579",197.3,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8580",110.9,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8581",90.2,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8582",43.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8583",223.6,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8584",30.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8585",0,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8586",14.2,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8587",117.8,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8588",188.3,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8589",78.9,4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8590",56,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
